Subject rank,Overall rank,University,Student experience,Research quality,Entry points,Graduate prospects,Total score
94,68,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of chichester', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2870/university-of-chichester"">University of Chichester</a>",81.2,n/a,264,47.8,66.2
95,80,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : roehampton university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2942/roehampton-university"">Roehampton University</a>",84.1,n/a,226,44,65.8
96=,118,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : london south bank university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2920/london-south-bank-university"">London South Bank University</a>",79.4,10.0,233,43.6,65.7
96=,103,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : leeds metropolitan university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2904/leeds-metropolitan-university"">Leeds Metropolitan University</a>",72.8,6.7,270,61.2,65.7
98,87,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : cardiff metropolitan university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2867/cardiff-metropolitan-university"">Cardiff Metropolitan University</a>",80.6,3.3,295,36.5,65.6
99,112,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of west london', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2963/university-of-west-london"">University of West London</a>",81.6,n/a,195,55,65.4
100,69,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : edge hill university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2881/edge-hill-university"">Edge Hill University</a>",79.1,n/a,291,41.3,64.7
101,108,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : staffordshire university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2951/staffordshire-university"">Staffordshire University</a>",75.9,15.0,211,42.7,64
102,114,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : southampton solent university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2950/southampton-solent-university"">Southampton Solent University</a>",73.4,n/a,263,55.7,63.1
103,-,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : st mary's university college, twickenham', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2945/st-marys-university-college-twickenham"">St Mary's University College, Twickenham</a>",75.5,n/a,267,48.2,63
104,109,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : glyndwr university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2890/glyndwr-university"">Glyndwr University</a>",72.1,n/a,211,68.2,62.9
105,77=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of the arts london', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2846/university-of-the-arts-london"">University of the Arts London</a>",73.0,n/a,293,44.3,61.8
106,110,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : anglia ruskin university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2845/anglia-ruskin-university"">Anglia Ruskin University</a>",73.8,n/a,241,48.8,61.2
107,113,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : buckinghamshire new university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2863/buckinghamshire-new-university"">Buckinghamshire New University</a>",73.4,6.7,214,43,60.6
108,119,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of bolton', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2855/university-of-bolton"">University of Bolton</a>",74.3,3.3,274,26.9,59.3
109,115,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of bedfordshire', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2851/university-of-bedfordshire"">University of Bedfordshire</a>",72.1,5.0,198,36.9,57.7
110,120,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of east london', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2880/university-of-east-london"">University of East London</a>",73.9,n/a,215,33.8,57.5
111,121,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : london metropolitan university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2919/london-metropolitan-university"">London Metropolitan University</a>",67.5,5.0,220,42.1,56.8
112,95,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of cumbria', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/2874/university-of-cumbria"">University of Cumbria</a>",57.9,n/a,225,35.5,48.8
