Subject rank,Overall rank,University,Teaching quality,Student experience,Research quality,Entry points,Graduate prospects,Total score
11,32,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of manchester', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3703/university-of-manchester"">University of Manchester</a>",89.80%,93.00%,36.60%,430,72.60%,93.8
12,34,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : royal holloway, university of london', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3696/royal-holloway-university-of-london"">Royal Holloway, University of London</a>",91.40%,90.70%,45.80%,384,71.20%,93.7
13,15,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of east anglia', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3660/university-of-east-anglia"">University of East Anglia</a>",84.20%,90.60%,47.40%,420,70.10%,93
14,11,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : loughborough university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3702/loughborough-university"">Loughborough University</a>",86.10%,91.90%,24.30%,376,88.00%,92.3
15,21,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of southampton', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3731/university-of-southampton"">University of Southampton</a>",82.80%,88.50%,45.80%,401,71.30%,91.9
16,72=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of winchester', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3748/university-of-winchester"">University of Winchester</a>",84.00%,89.50%,7.50%,n/a,90.60%,91.5
17,20,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of nottingham', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3711/university-of-nottingham"">University of Nottingham</a>",82.20%,88.50%,39.60%,410,72.00%,91.3
18=,18,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of sussex', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3739/university-of-sussex"">University of Sussex</a>",84.90%,91.50%,35.80%,375,74.70%,91.2
18=,16,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of birmingham', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3633/university-of-birmingham"">University of Birmingham</a>",83.10%,82.20%,42.00%,393,75.80%,91.2
20,8,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : london school of economics and political science', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3694/london-school-of-economics-and-political-science"">London School of Economics and Political Science</a>",67.90%,72.00%,46.90%,517,79.20%,91.1
21,37=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of edinburgh', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3663/university-of-edinburgh"">University of Edinburgh</a>",78.30%,83.50%,38.20%,469,69.90%,90.8
22=,56,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : aberystwyth university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3625/aberystwyth-university"">Aberystwyth University</a>",88.90%,90.60%,38.60%,307,75.80%,90.7
22=,29,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of glasgow', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3668/university-of-glasgow"">University of Glasgow</a>",75.60%,84.20%,42.40%,446,72.90%,90.7
24,27,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : king's college london', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3693/kings-college-london"">King's College London</a>",76.30%,79.90%,40.00%,426,78.60%,90.4
25=,17,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of york', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3750/university-of-york"">University of York</a>",87.90%,90.40%,23.90%,383,71.10%,89.7
25=,46,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : cardiff university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3646/cardiff-university"">Cardiff University</a>",84.00%,88.50%,36.80%,387,66.50%,89.7
27,44=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of aberdeen', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3623/university-of-aberdeen"">University of Aberdeen</a>",77.40%,87.30%,38.20%,426,67.00%,89.4
28,39,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of liverpool', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3688/university-of-liverpool"">University of Liverpool</a>",83.90%,86.60%,26.30%,369,74.40%,88.8
29,24,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of sheffield', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3728/university-of-sheffield"">University of Sheffield</a>",78.10%,85.80%,31.10%,419,70.00%,88.6
30=,47,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : coventry university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3652/coventry-university"">Coventry University</a>",94.30%,94.30%,2.00%,311,78.60%,87.9
30=,42,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : keele university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3680/keele-university"">Keele University</a>",90.50%,92.90%,16.40%,343,67.80%,87.9
32,26,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : queen's university, belfast', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3720/queens-university-belfast"">Queen's University, Belfast</a>",82.90%,91.20%,36.90%,337,62.60%,87.7
33,44=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : swansea university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3740/swansea-university"">Swansea University</a>",81.80%,87.90%,39.40%,333,63.50%,87.4
34,28,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of dundee', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3658/university-of-dundee"">University of Dundee</a>",85.50%,91.90%,28.30%,357,59.50%,87.2
35,31,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of reading', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3721/university-of-reading"">University of Reading</a>",80.00%,85.80%,35.00%,348,64.60%,86.7
36=,40,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : queen mary, university of london', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3695/queen-mary-university-of-london"">Queen Mary, University of London</a>",72.10%,79.30%,45.10%,373,66.00%,86.4
36=,43,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of stirling', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3734/university-of-stirling"">University of Stirling</a>",74.60%,80.80%,30.30%,404,68.80%,86.4
38,65=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of hull', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3678/university-of-hull"">University of Hull</a>",84.50%,87.70%,31.70%,327,59.60%,86.1
39,69,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : oxford brookes university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3715/oxford-brookes-university"">Oxford Brookes University</a>",84.00%,90.60%,17.30%,322,69.30%,85.9
40,61,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : bangor university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3629/bangor-university"">Bangor University</a>",84.10%,85.50%,31.50%,309,62.20%,85.6
41,49,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : liverpool hope university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3689/liverpool-hope-university"">Liverpool Hope University</a>",94.10%,87.70%,1.60%,298,70.60%,85.2
42,25,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of leicester', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3686/university-of-leicester"">University of Leicester</a>",75.90%,80.00%,29.70%,368,66.10%,85.1
43,59,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of portsmouth', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3718/university-of-portsmouth"">University of Portsmouth</a>",88.00%,88.60%,14.90%,311,61.50%,84.5
44=,60,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of the west of england', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3744/university-of-the-west-of-england"">University of the West of England</a>",88.10%,89.80%,6.40%,316,61.60%,83.7
44=,65=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : northumbria university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3709/northumbria-university"">Northumbria University</a>",83.60%,84.30%,15.40%,337,61.10%,83.7
46,80,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : plymouth university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3716/plymouth-university"">Plymouth University</a>",80.00%,85.70%,25.80%,301,56.40%,82.7
47,58,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : edge hill university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3662/edge-hill-university"">Edge Hill University</a>",86.90%,92.70%,6.20%,289,57.60%,82.3
48,71,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of gloucestershire', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3670/university-of-gloucestershire"">University of Gloucestershire</a>",90.80%,91.50%,14.50%,286,43.10%,81.6
49=,90,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of worcester', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3749/university-of-worcester"">University of Worcester</a>",88.90%,86.90%,8.10%,268,56.20%,81.5
49=,98,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of salford', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3727/university-of-salford"">University of Salford</a>",80.40%,80.50%,16.70%,254,67.90%,81.5
51,76,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of bradford', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3638/university-of-bradford"">University of Bradford</a>",71.6%*,73.8%*,23.60%,n/a,70.80%,81.3
52,57,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : nottingham trent university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3712/nottingham-trent-university"">Nottingham Trent University</a>",90.90%,88.40%,4.10%,257,55.80%,81.2
53,72=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : manchester metropolitan university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3704/manchester-metropolitan-university"">Manchester Metropolitan University</a>",85.10%,80.10%,14.90%,304,50.10%,80.6
54,92,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : staffordshire university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3733/staffordshire-university"">Staffordshire University</a>",92.30%,90.90%,n/a,214,58.20%,80.5
55,86=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : liverpool john moores university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3690/liverpool-john-moores-university"">Liverpool John Moores University</a>",88.20%,90.30%,n/a,331,44.20%,80.3
56,81,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of chester', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3649/university-of-chester"">University of Chester</a>",87.40%,82.90%,6.40%,293,51.20%,80.2
57,104,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of brighton', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3639/university-of-brighton"">University of Brighton</a>",82.90%,85.90%,5.10%,267,55.60%,79.3
58=,112=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : leeds beckett university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3684/leeds-beckett-university"">Leeds Beckett University</a>",85.40%,94.30%,5.60%,261,45.30%,79.1
58=,101=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of central lancashire', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3648/university-of-central-lancashire"">University of Central Lancashire</a>",87.90%,88.30%,9.80%,270,41.10%,79.1
60,97,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of northampton', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3708/university-of-northampton"">University of Northampton</a>",87.60%,89.50%,7.70%,258,42.90%,78.8
61,128,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of the highlands and islands', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3676/university-of-the-highlands-and-islands"">University of the Highlands and Islands</a>",n/a,n/a,n/a,320,50.00%,78.7
62=,91,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of hertfordshire', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3675/university-of-hertfordshire"">University of Hertfordshire</a>",73.30%,79.20%,n/a,283,69.70%,78.5
62=,122,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : kingston university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3682/kingston-university"">Kingston University</a>",80.80%,78.10%,6.90%,247,60.70%,78.5
64,79,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : sheffield hallam university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3729/sheffield-hallam-university"">Sheffield Hallam University</a>",79.10%,83.60%,n/a,296,56.30%,78.4
65,107,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of greenwich', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3671/university-of-greenwich"">University of Greenwich</a>",75.60%,85.00%,7.40%,328,47.80%,78.2
66,83,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of derby', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3657/university-of-derby"">University of Derby</a>",76.00%,78.50%,3.60%,271,63.90%,78.1
67,116,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : st mary's university, twickenham', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3726/st-marys-university-twickenham"">St Mary's University, Twickenham</a>",80.00%,77.30%,n/a,249,64.30%,77.9
68,114,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : canterbury christ church university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3645/canterbury-christ-church-university"">Canterbury Christ Church University</a>",83.70%,87.70%,n/a,244,51.60%,77.7
69,68,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : ulster university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3742/ulster-university"">Ulster University</a>",84.60%,93.70%,n/a,270,39.90%,77.4
70,48,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of strathclyde', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3735/university-of-strathclyde"">University of Strathclyde</a>",68.80%,81.60%,31.90%,n/a,48.30%,77.1
71,115,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of south wales', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3730/university-of-south-wales"">University of South Wales</a>",72.50%,77.30%,n/a,295,61.50%,76.9
72,62,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : bournemouth university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3637/bournemouth-university"">Bournemouth University</a>",65.70%,70.70%,19.90%,269,61.70%,76.6
73,75,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : bath spa university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3631/bath-spa-university"">Bath Spa University</a>",74.40%,82.80%,n/a,288,43.20%,74.7
74=,110=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : southampton solent university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3732/southampton-solent-university"">Southampton Solent University</a>",72.20%,75.90%,n/a,210,35.70%,69.8
74=,119,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of cumbria', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3654/university-of-cumbria"">University of Cumbria</a>",69.20%,63.80%,1.50%,303,32.20%,69.8
