Subject rank,Overall rank,University,Teaching quality,Student experience,Research quality,Entry points,Graduate prospects,Total score
11,41=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : swansea university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3600/swansea-university"">Swansea University</a>",73.3%,83.7%,38.8%,348,76.6%,90.5
12=,18,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of east anglia', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3527/university-of-east-anglia"">University of East Anglia</a>",84.1%,85.8%,27.2%,398,60.9%,90.3
12=,60,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : brunel university london', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3510/brunel-university-london"">Brunel University London</a>",77.6%,83.5%,46.4%,371,62.3%,90.3
14,69=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : robert gordon university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3585/robert-gordon-university"">Robert Gordon University</a>",93.7%,91.3%,4.9%,358,66.7%,89.8
15,50,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of stirling', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3595/university-of-stirling"">University of Stirling</a>",80.7%,89.7%,33.6%,372,60.3%,89.7
16,69=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of huddersfield', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3543/university-of-huddersfield"">University of Huddersfield</a>",84.8%,83.1%,n/a,342,84.8%,89.5
17,52,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : bangor university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3499/bangor-university"">Bangor University</a>",83.1%,90.3%,30.6%,336,64.9%,89.4
18,23=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of kent', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3547/university-of-kent"">University of Kent</a>",77.8%,80.5%,21.0%,365,74.7%,89.1
19,57,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : ulster university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3603/ulster-university"">Ulster University</a>",83.8%,87.9%,31.0%,362,58.3%,89.0
20,45,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of aberdeen', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3493/university-of-aberdeen"">University of Aberdeen</a>",79.2%,85.9%,34.7%,403*,51.3%,88.4
21,47,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : coventry university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3520/coventry-university"">Coventry University</a>",89.2%,88.8%,4.5%,322,70.3%,87.8
22,90,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of brighton', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3508/university-of-brighton"">University of Brighton</a>",81.9%,85.4%,10.9%,357,67.9%,87.5
23,55,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : oxford brookes university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3578/oxford-brookes-university"">Oxford Brookes University</a>",84.8%,93.3%,3.0%,378,59.5%,87.2
24,103,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : cardiff metropolitan university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3604/cardiff-metropolitan-university"">Cardiff Metropolitan University</a>",82.5%,88.5%,7.7%,360,64.8%,87.1
25=,54,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : nottingham trent university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3576/nottingham-trent-university"">Nottingham Trent University</a>",87.6%,88.9%,7.3%,331,63.9%,86.8
25=,98,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of salford', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3589/university-of-salford"">University of Salford</a>",82.8%,86.6%,3.8%,344,69.6%,86.8
27,87,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of chester', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3517/university-of-chester"">University of Chester</a>",86.1%,88.2%,6.6%,299,72.1%,86.7
28,67,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of hull', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3544/university-of-hull"">University of Hull</a>",86.2%,87.6%,14.2%,346,57.8%,86.6
29=,77,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : manchester metropolitan university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3569/manchester-metropolitan-university"">Manchester Metropolitan University</a>",87.2%,87.2%,12.0%,332,60.8%,86.5
29=,69=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of chichester', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3518/university-of-chichester"">University of Chichester</a>",84.7%,88.0%,15.2%,327,61.9%,86.5
31=,115=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : southampton solent university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3593/southampton-solent-university"">Southampton Solent University</a>",90.3%,91.4%,0.6%,326,61.6%,86.1
31=,85=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : middlesex university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3570/middlesex-university"">Middlesex University</a>",78.0%,78.0%,10.0%,299,81.2%,86.1
33,76,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of hertfordshire', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3541/university-of-hertfordshire"">University of Hertfordshire</a>",77.2%,82.2%,0.9%,337,76.8%,85.9
34=,100=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of worcester', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3611/university-of-worcester"">University of Worcester</a>",80.8%,87.6%,4.9%,334,67.0%,85.7
34=,64=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : northumbria university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3574/northumbria-university"">Northumbria University</a>",84.6%,88.5%,4.4%,376,55.1%,85.7
34=,122,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : glyndwr university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3605/glyndwr-university"">Glyndwr University</a>",94.5%,93.0%,3.6%,248,68.1%,85.7
37,114,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : leeds beckett university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3551/leeds-beckett-university"">Leeds Beckett University</a>",80.7%,87.8%,12.6%,328,61.7%,85.3
38,95,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : staffordshire university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3594/staffordshire-university"">Staffordshire University</a>",88.4%,88.0%,19.1%,285,57.0%,85.0
39=,89,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : york st john university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3613/york-st-john-university"">York St John University</a>",81.6%,80.0%,5.5%,309,71.6%,84.9
39=,75,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of bradford', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3507/university-of-bradford"">University of Bradford</a>",77.4%,84.0%,9.5%,354,n/a,84.9
39=,62=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of lincoln', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3554/university-of-lincoln"">University of Lincoln</a>",77.1%,79.3%,11.4%,353,64.2%,84.9
42=,100=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : st mary's university, twickenham', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3588/st-marys-university-twickenham"">St Mary's University, Twickenham</a>",81.4%,84.0%,4.8%,305,69.0%,84.6
42=,92,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of central lancashire', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3516/university-of-central-lancashire"">University of Central Lancashire</a>",85.7%,90.2%,5.1%,334,55.8%,84.6
42=,115=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : newman university, birmingham', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3572/newman-university-birmingham"">Newman University, Birmingham</a>",90.5%,88.7%,2.8%,327,54.0%,84.6
45,110,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of bedfordshire', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3502/university-of-bedfordshire"">University of Bedfordshire</a>",86.7%,88.6%,6.7%,260,68.4%,84.5
46,111,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : kingston university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3548/kingston-university"">Kingston University</a>",95.4%,95.9%,2.6%,278,53.9%,84.4
47=,72,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : sheffield hallam university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3591/sheffield-hallam-university"">Sheffield Hallam University</a>",80.5%,84.5%,8.5%,353,56.6%,84.2
47=,35,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of essex', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3532/university-of-essex"">University of Essex</a>",72.8%,82.4%,25.8%,323,61.1%,84.2
49,82=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : bournemouth university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3506/bournemouth-university"">Bournemouth University</a>",74.8%,81.4%,9.0%,337,65.8%,84.0
50,119,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of cumbria', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3522/university-of-cumbria"">University of Cumbria</a>",87.7%,85.1%,3.2%,265,67.8%,83.9
51,107,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : canterbury christ church university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3514/canterbury-christ-church-university"">Canterbury Christ Church University</a>",86.7%,88.4%,19.0%,291,51.6%,83.8
52,123=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of bolton', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3505/university-of-bolton"">University of Bolton</a>",81.8%,71.3%,n/a,309,71.0%,83.1
53,106,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of greenwich', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3538/university-of-greenwich"">University of Greenwich</a>",79.9%,82.0%,7.4%,338,55.9%,82.9
54,91,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : leeds trinity university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3552/leeds-trinity-university"">Leeds Trinity University</a>",86.8%,88.4%,0.8%,292,56.5%,82.6
55,93,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : edinburgh napier university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3531/edinburgh-napier-university"">Edinburgh Napier University</a>",76.2%,82.3%,5.3%,369,52.7%,82.5
56=,88,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of gloucestershire', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3537/university-of-gloucestershire"">University of Gloucestershire</a>",78.3%,83.2%,6.0%,349,53.0%,82.4
56=,79=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : liverpool hope university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3556/liverpool-hope-university"">Liverpool Hope University</a>",91.6%,93.2%,10.9%,291,42.2%,82.4
58,123=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of st mark & st john, plymouth', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3580/university-of-st-mark-st-john-plymouth"">University of St Mark & St John, Plymouth</a>",75.6%,77.8%,n/a,353,61.2%,82.3
59=,120,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : london south bank university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3566/london-south-bank-university"">London South Bank University</a>",85.1%,85.0%,35.0%,202,55.0%,82.1
59=,97,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : abertay university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3494/abertay-university"">Abertay University</a>",72.4%,85.2%,8.9%,311,62.1%,82.1
61=,112=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : bishop grosseteste university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3614/bishop-grosseteste-university"">Bishop Grosseteste University</a>",80.5%,81.1%,n/a,269,69.2%,81.9
61=,78,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : roehampton university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3586/roehampton-university"">Roehampton University</a>",69.5%,69.7%,20.6%,297,68.9%,81.9
63=,104,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of sunderland', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3597/university-of-sunderland"">University of Sunderland</a>",84.0%,86.3%,2.4%,309,51.8%,81.6
63=,84,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of derby', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3524/university-of-derby"">University of Derby</a>",85.4%,85.3%,1.7%,291,54.6%,81.6
65,112=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of south wales', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3619/university-of-south-wales"">University of South Wales</a>",75.4%,85.0%,10.8%,326,52.5%,81.5
66,64=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of winchester', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3610/university-of-winchester"">University of Winchester</a>",80.7%,81.9%,n/a,270,65.4%,81.3
67,102,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : teesside university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3601/teesside-university"">Teesside University</a>",82.3%,83.7%,2.4%,310,52.7%,81.1
68=,68,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : edge hill university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3529/edge-hill-university"">Edge Hill University</a>",79.8%,82.3%,7.7%,344,45.4%,81.0
68=,79=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : aberystwyth university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3495/aberystwyth-university"">Aberystwyth University</a>",79.8%,81.5%,23.5%,295,45.7%,81.0
70,118,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of the west of scotland', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3608/university-of-the-west-of-scotland"">University of the West of Scotland</a>",80.8%,78.6%,9.1%,290,54.6%,80.7
71,82=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of northampton', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3573/university-of-northampton"">University of Northampton</a>",76.6%,81.5%,n/a,279,61.3%,79.9
72,85=,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : plymouth university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3579/plymouth-university"">Plymouth University</a>",86.2%,85.3%,n/a,302*,42.5%,79.4
73,108,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : anglia ruskin university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3496/anglia-ruskin-university"">Anglia Ruskin University</a>",75.9%,80.8%,n/a,262,60.0%,78.7
74,73,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of the west of england', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3607/university-of-the-west-of-england"">University of the West of England</a>",68.4%,67.1%,n/a,307*,64.7%,78.3
75,127,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : university of east london', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3528/university-of-east-london"">University of East London</a>",66.0%,73.7%,7.6%,313,56.1%,77.9
76,109,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : buckinghamshire new university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3512/buckinghamshire-new-university"">Buckinghamshire New University</a>",78.9%,81.7%,0.9%,222,51.8%,76.1
77,125,"<a class=""tableLink"" onclick=""utag.link({ event_navigation_action: 'navigation', event_navigation_name: 'league table : university : london metropolitan university', event_navigation_browsing_method: 'click' })"" href=""/education/university_guide/active/UniversityGuide/university/id/3565/london-metropolitan-university"">London Metropolitan University</a>",70.9%,72.3%,n/a,257,54.3%,75.2
