aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
Yale University,,United States,0,Yale University,475,11,11,private,94.8,29,38.2,241,54.7,183,89.2,11,92.5,11,93.2,4,"Sociology,Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,General Engineering,Medicine & Dentistry,Chemistry,Other Health,Chemical Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Law,History, Philosophy & Theology,Economics & Econometrics,Architecture,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Archaeology,Physics & Astronomy,Computer Science,Electrical & Electronic Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Psychology",/world-university-rankings/yale-university
ETH Zurich,,Switzerland,0,ETH Zurich,479,12,12,master_account,86.6,63,-,372,95.7,2,87.8,12,92.7,10,82.5,17,"Physics & Astronomy,Electrical & Electronic Engineering,Economics & Econometrics,Accounting & Finance,Mechanical & Aerospace Engineering,Agriculture & Forestry,Biological Sciences,Education,Computer Science,Business & Management,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),General Engineering,Architecture,Chemistry,Other Health,Chemical Engineering",/world-university-rankings/eth-zurich
"University of California, Los Angeles",,United States,0,"University of California, Los Angeles",477,13,13,public,95.9,22,-,385,42.3,255,87.7,13,93.8,8,87.3,14,"Other Health,Chemical Engineering,Geography,Civil Engineering,Education,Psychology,Electrical & Electronic Engineering,Architecture,Art, Performing Arts & Design,Agriculture & Forestry,Veterinary Science,Sport Science,Sociology,Archaeology,Politics & International Studies (incl Development Studies),General Engineering,Chemistry,Accounting & Finance,Communication & Media Studies,Business & Management,Languages, Literature & Linguistics,Physics & Astronomy,Medicine & Dentistry,Mechanical & Aerospace Engineering,Biological Sciences,History, Philosophy & Theology,Mathematics & Statistics,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Law",/world-university-rankings/university-california-los-angeles
Columbia University,,United States,0,Columbia University,476,14,14,private,96.1,21,-,370,66.1,112,87.0,14,82.0,28,89.7,8,"Law,Sociology,Languages, Literature & Linguistics,Civil Engineering,Politics & International Studies (incl Development Studies),Computer Science,Communication & Media Studies,Other Health,Sport Science,Psychology,Business & Management,Art, Performing Arts & Design,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Architecture,General Engineering,Accounting & Finance,Chemical Engineering,Archaeology,Chemistry,Mathematics & Statistics,Physics & Astronomy,Biological Sciences,Economics & Econometrics",/world-university-rankings/columbia-university
University of Pennsylvania,,United States,0,University of Pennsylvania,480,15,15,private,96.2,20,43.7,167,38.1,276,86.6,15,89.4,16,90.0,7,"Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),Law,Mechanical & Aerospace Engineering,Chemistry,Computer Science,Mathematics & Statistics,Architecture,Chemical Engineering,Communication & Media Studies,General Engineering,Physics & Astronomy,Art, Performing Arts & Design,Accounting & Finance,Psychology,Other Health,Education,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Veterinary Science,Business & Management,History, Philosophy & Theology,Economics & Econometrics,Sociology",/world-university-rankings/university-pennsylvania
Johns Hopkins University,,United States,0,Johns Hopkins University,478,16,16,private,95.3,25,100.0,3,57.3,165,85.6,16,85.5,24,81.8,18,"Biological Sciences,Mechanical & Aerospace Engineering,Other Health,Medicine & Dentistry,Languages, Literature & Linguistics,Education,Sociology,Psychology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Computer Science,Business & Management,Chemical Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Civil Engineering,Art, Performing Arts & Design,Electrical & Electronic Engineering,History, Philosophy & Theology",/world-university-rankings/johns-hopkins-university
UCL ucl UCL,,United Kingdom,0,UCL,481,17,17,master_account,86.8,62,45.1,151,89.0,11,85.5,17,88.8,19,83.5,16,"Other Health,Psychology,Chemical Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Archaeology,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Civil Engineering,Biological Sciences,Languages, Literature & Linguistics,Geography,Computer Science,Art, Performing Arts & Design,Economics & Econometrics,Architecture,Politics & International Studies (incl Development Studies),Law,Physics & Astronomy,Chemistry,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,General Engineering,Sociology,Education,Communication & Media Studies",/world-university-rankings/ucl
Cornell University,,United States,0,Cornell University,484,18,18,private,91.8,40,39.5,218,53.8,190,83.3,18,92.1,12,77.0,24,"General Engineering,History, Philosophy & Theology,Architecture,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Psychology,Biological Sciences,Physics & Astronomy,Agriculture & Forestry,Chemistry,Archaeology,Communication & Media Studies,Electrical & Electronic Engineering,Veterinary Science,Mechanical & Aerospace Engineering,Computer Science,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Civil Engineering,Languages, Literature & Linguistics,Other Health,Sociology,Art, Performing Arts & Design",/world-university-rankings/cornell-university
Northwestern University,,United States,0,Northwestern University,490,19,19,private,98.2,13,64.4,81,33.8,304,83.1,19,87.3,20,77.6,22,"Architecture,History, Philosophy & Theology,Chemistry,Psychology,Chemical Engineering,Politics & International Studies (incl Development Studies),Law,General Engineering,Physics & Astronomy,Art, Performing Arts & Design,Biological Sciences,Sociology,Education,Computer Science,Geography,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Sport Science,Business & Management,Other Health,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Archaeology,Civil Engineering,Medicine & Dentistry,Mathematics & Statistics,Accounting & Finance",/world-university-rankings/northwestern-university
University of Michigan-Ann Arbor,,United States,0,University of Michigan-Ann Arbor,482,20,20,public,91.6,41,53.9,111,47.6,230,82.6,20,91.4,13,76.1,26,"Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Sociology,Psychology,Communication & Media Studies,Physics & Astronomy,Politics & International Studies (incl Development Studies),Civil Engineering,Languages, Literature & Linguistics,Sport Science,Other Health,Computer Science,Architecture,Business & Management,Medicine & Dentistry,History, Philosophy & Theology,Art, Performing Arts & Design,General Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Economics & Econometrics,Archaeology,Accounting & Finance,Chemistry,Law,Education",/world-university-rankings/university-michigan-ann-arbor
University of Toronto,,Canada,0,University of Toronto,483,21,21,master_account,85.1,71,42.9,176,65.1,117,82.2,21,89.4,17,79.6,20,"Other Health,Sport Science,Architecture,Economics & Econometrics,Accounting & Finance,Physics & Astronomy,Chemical Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Geography,Computer Science,Sociology,Medicine & Dentistry,Business & Management,Languages, Literature & Linguistics,General Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Chemistry,Biological Sciences,Archaeology,Civil Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Law,Education,Agriculture & Forestry,Communication & Media Studies,Psychology,Electrical & Electronic Engineering",/world-university-rankings/university-toronto
Carnegie Mellon University,,United States,0,Carnegie Mellon University,485,22,22,private,95.5,24,55.9,102,51.4,200,81.5,22,87.0,22,71.8,36,"Languages, Literature & Linguistics,Architecture,Business & Management,Physics & Astronomy,Mechanical & Aerospace Engineering,Psychology,Biological Sciences,Civil Engineering,History, Philosophy & Theology,Economics & Econometrics,Electrical & Electronic Engineering,Computer Science,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Chemistry,Art, Performing Arts & Design,General Engineering,Chemical Engineering",/world-university-rankings/carnegie-mellon-university
Duke University,,United States,0,Duke University,487,23,23,private,97.0,16,100.0,1,45.8,241,81.2,23,81.5,29,72.3,35,"Mathematics & Statistics,Business & Management,Law,Psychology,Art, Performing Arts & Design,Accounting & Finance,General Engineering,Chemistry,Computer Science,Mechanical & Aerospace Engineering,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Other Health,Sociology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Communication & Media Studies,Civil Engineering,Biological Sciences,Agriculture & Forestry,Electrical & Electronic Engineering,Architecture,History, Philosophy & Theology,Medicine & Dentistry,Education,Archaeology",/world-university-rankings/duke-university
University of Washington,,United States,0,University of Washington,489,24,24,public,97.0,17,41.3,195,39.1,270,79.9,24,81.3,31,74.7,29,"Art, Performing Arts & Design,Sociology,Physics & Astronomy,Geography,Accounting & Finance,Architecture,History, Philosophy & Theology,Mathematics & Statistics,Computer Science,Other Health,Chemistry,Business & Management,Chemical Engineering,Sport Science,Languages, Literature & Linguistics,Communication & Media Studies,Law,General Engineering,Mechanical & Aerospace Engineering,Psychology,Geology, Environmental, Earth & Marine Sciences,Archaeology,Politics & International Studies (incl Development Studies),Education,Electrical & Electronic Engineering,Biological Sciences,Medicine & Dentistry,Economics & Econometrics,Civil Engineering,Agriculture & Forestry",/world-university-rankings/university-washington
Georgia Institute of Technology,,United States,0,Georgia Institute of Technology,488,25,25,public,90.3,47,74.9,58,66.3,110,78.8,25,79.5,37,70.2,39,"Architecture,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Economics & Econometrics,Chemistry,Psychology,Biological Sciences,Accounting & Finance,Languages, Literature & Linguistics,Civil Engineering,Geography,Art, Performing Arts & Design,Veterinary Science,Communication & Media Studies,Computer Science,Sport Science,Archaeology,Chemical Engineering,Sociology,Mathematics & Statistics,Mechanical & Aerospace Engineering,General Engineering,Business & Management,Politics & International Studies (incl Development Studies),Physics & Astronomy",/world-university-rankings/georgia-institute-technology
University of Texas at Austin,,United States,0,University of Texas at Austin,493,25,25,public,91.0,43,57.9,99,42.1,256,78.8,26,80.7,33,75.5,28,"Medicine & Dentistry,Accounting & Finance,Business & Management,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Archaeology,Education,Psychology,Mathematics & Statistics,Physics & Astronomy,Law,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering,Chemistry,General Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Sport Science,Computer Science,Sociology,Chemical Engineering,Other Health,Architecture,Biological Sciences,Geography",/world-university-rankings/university-texas-austin
The University of Tokyo,,Japan,0,The University of Tokyo,494,27,27,master_account,71.3,159,59.0,96,27.6,355,78.3,27,89.9,15,87.9,13,"Mechanical & Aerospace Engineering,Veterinary Science,Economics & Econometrics,Languages, Literature & Linguistics,Chemistry,Education,Architecture,Geography,Business & Management,Medicine & Dentistry,Art, Performing Arts & Design,Sociology,History, Philosophy & Theology,Civil Engineering,Biological Sciences,Sport Science,Electrical & Electronic Engineering,Physics & Astronomy,Archaeology,Law,Mathematics & Statistics,Psychology,Other Health,Geology, Environmental, Earth & Marine Sciences,Computer Science,Chemical Engineering,Communication & Media Studies,Politics & International Studies (incl Development Studies),Accounting & Finance,Agriculture & Forestry,General Engineering",/world-university-rankings/university-tokyo
University of Melbourne UniMelb Australia,,Australia,11,University of Melbourne,501,28,28,master_account,83.7,76,67.6,73,77.2,60,77.9,28,82.5,27,68.4,44,"Economics & Econometrics,General Engineering,Geography,Mathematics & Statistics,Sport Science,Communication & Media Studies,Agriculture & Forestry,Languages, Literature & Linguistics,Art, Performing Arts & Design,Chemical Engineering,Biological Sciences,Law,Physics & Astronomy,History, Philosophy & Theology,Sociology,Business & Management,Medicine & Dentistry,Accounting & Finance,Other Health,Architecture,Electrical & Electronic Engineering,Psychology,Politics & International Studies (incl Development Studies),Archaeology,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Civil Engineering,Chemistry,Education,Computer Science",/world-university-rankings/university-melbourne
National University of Singapore nus,,Singapore,6,National University of Singapore,504,29,29,master_account,67.2,178,77.4,50,92.3,5,77.5,29,87.2,21,74.4,32,"Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Mathematics & Statistics,Law,History, Philosophy & Theology,Chemistry,Other Health,Sport Science,Accounting & Finance,Mechanical & Aerospace Engineering,Communication & Media Studies,Computer Science,Civil Engineering,Sociology,Architecture,Chemical Engineering,Geography,Art, Performing Arts & Design,Agriculture & Forestry,Business & Management,Languages, Literature & Linguistics,Biological Sciences,Psychology,General Engineering,Physics & Astronomy,Economics & Econometrics",/world-university-rankings/national-university-singapore
University of British Columbia ubc,,Canada,11,University of British Columbia,486,30,30,master_account,84.0,74,42.4,182,82.1,44,77.3,30,80.4,35,69.1,41,"Accounting & Finance,Computer Science,Chemistry,Law,Politics & International Studies (incl Development Studies),Sociology,Business & Management,Agriculture & Forestry,General Engineering,Geography,Mathematics & Statistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Architecture,Psychology,Communication & Media Studies,Languages, Literature & Linguistics,History, Philosophy & Theology,Sport Science,Biological Sciences,Art, Performing Arts & Design,Economics & Econometrics,Other Health,Geology, Environmental, Earth & Marine Sciences,Education,Physics & Astronomy,Archaeology,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/university-british-columbia
University of Wisconsin-Madison,,United States,0,University of Wisconsin-Madison,491,31,31,public,88.2,56,54.8,108,29.8,334,76.9,31,80.1,36,76.1,27,"Chemical Engineering,General Engineering,Veterinary Science,Agriculture & Forestry,Law,Languages, Literature & Linguistics,Chemistry,Geography,Sociology,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Archaeology,Mechanical & Aerospace Engineering,Civil Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Sport Science,Psychology,Electrical & Electronic Engineering,Art, Performing Arts & Design,Business & Management,Other Health,Mathematics & Statistics,Computer Science,History, Philosophy & Theology,Education,Medicine & Dentistry,Physics & Astronomy,Communication & Media Studies,Economics & Econometrics",/world-university-rankings/university-wisconsin-madison
University of Edinburgh,,United Kingdom,0,University of Edinburgh,500,32,32,master_account,90.8,45,43.8,166,78.9,51,76.1,32,71.3,47,68.4,43,"Psychology,General Engineering,Education,Physics & Astronomy,Sociology,Agriculture & Forestry,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Languages, Literature & Linguistics,Medicine & Dentistry,Civil Engineering,Chemistry,Archaeology,Chemical Engineering,Computer Science,Law,Sport Science,Economics & Econometrics,Architecture,Veterinary Science,History, Philosophy & Theology,Accounting & Finance,Geography,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Biological Sciences,Mechanical & Aerospace Engineering,Other Health,Communication & Media Studies,Business & Management",/world-university-rankings/university-edinburgh
University of Illinois at Urbana-Champaign,,United States,0,University of Illinois at Urbana-Champaign,495,33,33,public,80.8,92,-,391,36.0,291,75.8,33,84.9,25,74.2,33,"Medicine & Dentistry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Law,Accounting & Finance,Chemistry,Mechanical & Aerospace Engineering,Sociology,Architecture,Art, Performing Arts & Design,Veterinary Science,Agriculture & Forestry,Physics & Astronomy,Geography,Sport Science,Electrical & Electronic Engineering,Economics & Econometrics,Computer Science,Geology, Environmental, Earth & Marine Sciences,General Engineering,Business & Management,Psychology,Other Health,Communication & Media Studies,Education,History, Philosophy & Theology,Chemical Engineering,Civil Engineering,Archaeology,Mathematics & Statistics,Biological Sciences",/world-university-rankings/university-illinois-urbana-champaign
McGill University,,Canada,0,McGill University,492,34,34,master_account,75.2,125,40.3,205,75.9,65,75.7,34,80.4,34,74.4,31,"Chemical Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Mathematics & Statistics,Economics & Econometrics,Law,Architecture,Physics & Astronomy,General Engineering,Archaeology,Communication & Media Studies,Agriculture & Forestry,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Education,Medicine & Dentistry,Chemistry,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Biological Sciences,Accounting & Finance,Computer Science,Business & Management,Sociology,Geography,Politics & International Studies (incl Development Studies),Sport Science,Psychology,Other Health,Veterinary Science",/world-university-rankings/mcgill-university
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,35,35,master_account,62.1,220,62.5,87,81.7,45,75.6,36,85.9,23,78.4,21,"Business & Management,Art, Performing Arts & Design,Accounting & Finance,History, Philosophy & Theology,Communication & Media Studies,Computer Science,Education,Politics & International Studies (incl Development Studies),Architecture,Psychology,Chemistry,Geography,General Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Other Health,Sociology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Civil Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Physics & Astronomy,Law",/world-university-rankings/university-hong-kong
"University of California, Santa Barbara",,United States,0,"University of California, Santa Barbara",499,35,35,public,99.4,7,100.0,8,58.3,156,75.6,35,73.5,44,56.1,77,"Communication & Media Studies,Education,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Physics & Astronomy,Chemistry,Geography,Languages, Literature & Linguistics,Business & Management,Art, Performing Arts & Design,History, Philosophy & Theology,Electrical & Electronic Engineering,Biological Sciences,Psychology,Economics & Econometrics,Agriculture & Forestry,Chemical Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Computer Science,Archaeology,Architecture",/world-university-rankings/university-california-santa-barbara
Australian National University anu,,Australia,0,Australian National University,502,37,37,master_account,73.5,138,39.6,216,90.0,8,75.4,37,83.5,26,68.6,42,"Mathematics & Statistics,Geography,Accounting & Finance,Law,Economics & Econometrics,Computer Science,Other Health,History, Philosophy & Theology,Sociology,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Archaeology,Art, Performing Arts & Design,Medicine & Dentistry,Biological Sciences,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,General Engineering,Physics & Astronomy,Politics & International Studies (incl Development Studies),Communication & Media Studies,Electrical & Electronic Engineering,Business & Management,Chemistry,Psychology",/world-university-rankings/australian-national-university
"University of California, San Diego",,United States,0,"University of California, San Diego",497,38,38,public,96.2,18,43.9,165,34.2,302,75.2,38,79.0,38,63.4,57,"Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics,Communication & Media Studies,Architecture,Chemical Engineering,Languages, Literature & Linguistics,Accounting & Finance,General Engineering,Biological Sciences,Art, Performing Arts & Design,Sociology,Psychology,Education,Electrical & Electronic Engineering,Business & Management,Physics & Astronomy,Medicine & Dentistry,Chemistry,Mathematics & Statistics,Other Health,History, Philosophy & Theology,Mechanical & Aerospace Engineering",/world-university-rankings/university-california-san-diego
London School of Economics and Political Science,,United Kingdom,0,London School of Economics and Political Science,511,39,39,master_account,66.5,180,42.9,175,87.2,17,73.1,39,80.8,32,70.8,37,"Geography,Business & Management,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Psychology,Law,Mathematics & Statistics,Accounting & Finance,Economics & Econometrics,Sociology,History, Philosophy & Theology",/world-university-rankings/london-school-economics-and-political-science
École Polytechnique Fédérale de Lausanne,,Switzerland,0,École Polytechnique Fédérale de Lausanne,510,40,40,master_account,95.0,27,49.8,125,98.8,1,73.0,40,57.0,85,62.4,59,"Mathematics & Statistics,Mechanical & Aerospace Engineering,Biological Sciences,Architecture,Chemistry,Physics & Astronomy,Civil Engineering,Electrical & Electronic Engineering,Computer Science,General Engineering,Chemical Engineering",/world-university-rankings/ecole-polytechnique-federale-de-lausanne
New York University,,United States,0,New York University,508,41,41,private,89.2,52,29.5,346,38.7,272,72.8,41,67.4,55,73.8,34,"Politics & International Studies (incl Development Studies),Education,Civil Engineering,Other Health,Accounting & Finance,Archaeology,Chemistry,Physics & Astronomy,Sociology,History, Philosophy & Theology,Electrical & Electronic Engineering,Business & Management,Computer Science,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Art, Performing Arts & Design,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Biological Sciences,Economics & Econometrics,Psychology,Chemical Engineering,Law,Architecture,Mathematics & Statistics,General Engineering",/world-university-rankings/new-york-university
University of North Carolina at Chapel Hill,,United States,0,University of North Carolina at Chapel Hill,507,42,42,public,90.1,50,40.0,208,32.9,311,72.4,43,69.3,50,70.4,38,"Biological Sciences,Geography,Languages, Literature & Linguistics,Mathematics & Statistics,Communication & Media Studies,Chemistry,Business & Management,Other Health,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,General Engineering,Sport Science,Law,Politics & International Studies (incl Development Studies),Physics & Astronomy,Psychology,Archaeology,Medicine & Dentistry,Sociology,Education,Computer Science,Economics & Econometrics,Accounting & Finance,Architecture,History, Philosophy & Theology",/world-university-rankings/university-north-carolina-chapel-hill
Karolinska Institute,,Sweden,0,Karolinska Institute,496,42,42,master_account,77.3,112,71.4,64,64.5,119,72.4,42,75.7,40,66.3,48,"Psychology,Biological Sciences,Languages, Literature & Linguistics,Other Health,Medicine & Dentistry,Education,Geology, Environmental, Earth & Marine Sciences,Sociology,Business & Management,Mathematics & Statistics,Chemical Engineering",/world-university-rankings/karolinska-institute
